2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/export-personal-data.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/erase-personal-data.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/edit.php?post_type=page 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/user-new.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/themes.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/update-core.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/export.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/options-media.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] https://planet.wordpress.org/ 
2022-11-26:13:12:53	root	DEBUG	[Functions.py:308]	Different origins http://wordpressbw.csl.toronto.edu/wp-admin/ and https://planet.wordpress.org/
2022-11-26:13:12:53	root	INFO	[Classes.py:1459]	Not allowed to add edge: [get] http://wordpressbw.csl.toronto.edu/wp-admin/ -(get None[False])-> [get] https://planet.wordpress.org/
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/comment.php?action=trashcomment&p=1&c=1&_wpnonce=66bfea5f79 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/edit-comments.php?comment_status=mine&user_id=2 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/media-new.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/edit-comments.php?comment_status=trash 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/options-discussion.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] https://wordpress.org/support/ 
2022-11-26:13:12:53	root	DEBUG	[Functions.py:308]	Different origins http://wordpressbw.csl.toronto.edu/wp-admin/ and https://wordpress.org/support/
2022-11-26:13:12:53	root	INFO	[Classes.py:1459]	Not allowed to add edge: [get] http://wordpressbw.csl.toronto.edu/wp-admin/ -(get None[False])-> [get] https://wordpress.org/support/
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] https://wordpress.org/ 
2022-11-26:13:12:53	root	DEBUG	[Functions.py:308]	Different origins http://wordpressbw.csl.toronto.edu/wp-admin/ and https://wordpress.org/
2022-11-26:13:12:53	root	INFO	[Classes.py:1459]	Not allowed to add edge: [get] http://wordpressbw.csl.toronto.edu/wp-admin/ -(get None[False])-> [get] https://wordpress.org/
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] https://wordpress.org/news/2022/11/state-of-the-word-2022/ 
2022-11-26:13:12:53	root	DEBUG	[Functions.py:308]	Different origins http://wordpressbw.csl.toronto.edu/wp-admin/ and https://wordpress.org/news/2022/11/state-of-the-word-2022/
2022-11-26:13:12:53	root	INFO	[Classes.py:1459]	Not allowed to add edge: [get] http://wordpressbw.csl.toronto.edu/wp-admin/ -(get None[False])-> [get] https://wordpress.org/news/2022/11/state-of-the-word-2022/
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/#tab-panel-help-navigation 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/plugin-editor.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/comment.php?action=approvecomment&p=1&c=1&_wpnonce=00390910a7 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/about.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] https://central.wordcamp.org/schedule/ 
2022-11-26:13:12:53	root	DEBUG	[Functions.py:308]	Different origins http://wordpressbw.csl.toronto.edu/wp-admin/ and https://central.wordcamp.org/schedule/
2022-11-26:13:12:53	root	INFO	[Classes.py:1459]	Not allowed to add edge: [get] http://wordpressbw.csl.toronto.edu/wp-admin/ -(get None[False])-> [get] https://central.wordcamp.org/schedule/
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/ 
